x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,yvliang
1.896,-0.291,-0.833,-3.689,1.088,-3.689,4.309,-0.563,-0.887,-3.838,4.212,-8.365,0
1.891,-0.302,-0.828,-3.689,1.083,-3.689,4.284,-0.641,-0.893,-3.848,4.211,-8.368,0
1.9,-0.304,-0.819,-3.689,1.09,-3.689,4.269,-0.773,-0.889,-3.845,4.213,-8.363,0
1.89,-0.304,-0.814,-3.7,1.094,-3.7,4.254,-0.745,-0.883,-3.835,4.211,-8.357,0
1.896,-0.304,-0.813,-3.704,1.083,-3.704,4.266,-0.857,-0.884,-3.849,4.216,-8.349,0
1.892,-0.302,-0.825,-3.711,1.094,-3.711,4.27,-0.848,-0.896,-3.837,4.206,-8.367,0
1.898,-0.301,-0.829,-3.703,1.09,-3.703,4.274,-0.735,-0.887,-3.844,4.206,-8.351,0
1.892,-0.3,-0.827,-3.683,1.08,-3.683,4.267,-0.644,-0.884,-3.834,4.205,-8.345,0
1.904,-0.303,-0.839,-3.683,1.085,-3.683,4.268,-0.677,-0.878,-3.85,4.2,-8.357,0
1.905,-0.305,-0.842,-3.684,1.087,-3.684,4.274,-0.701,-0.884,-3.834,4.212,-8.339,0
1.9,-0.293,-0.851,-3.679,1.09,-3.679,4.284,-0.658,-0.882,-3.834,4.214,-8.357,0
1.898,-0.292,-0.849,-3.68,1.085,-3.68,4.284,-0.688,-0.884,-3.847,4.219,-8.353,0
1.889,-0.293,-0.847,-3.686,1.088,-3.686,4.286,-0.667,-0.885,-3.848,4.221,-8.352,0
1.9,-0.293,-0.843,-3.697,1.087,-3.697,4.279,-0.738,-0.887,-3.843,4.221,-8.362,0
1.889,-0.286,-0.852,-3.687,1.085,-3.687,4.281,-0.701,-0.882,-3.847,4.226,-8.347,0
1.896,-0.293,-0.839,-3.693,1.083,-3.693,4.274,-0.713,-0.881,-3.832,4.226,-8.359,0
1.904,-0.291,-0.846,-3.683,1.088,-3.683,4.274,-0.734,-0.885,-3.84,4.219,-8.369,0
1.899,-0.296,-0.841,-3.695,1.086,-3.695,4.273,-0.792,-0.879,-3.844,4.22,-8.359,0
1.902,-0.289,-0.841,-3.696,1.078,-3.696,4.267,-0.773,-0.887,-3.84,4.219,-8.36,0
1.898,-0.299,-0.839,-3.698,1.086,-3.698,4.271,-0.675,-0.889,-3.835,4.225,-8.367,0
1.901,-0.291,-0.844,-3.702,1.087,-3.702,4.279,-0.624,-0.887,-3.843,4.224,-8.359,0
1.899,-0.295,-0.837,-3.694,1.09,-3.694,4.277,-0.563,-0.884,-3.844,4.232,-8.344,0
1.894,-0.294,-0.832,-3.696,1.082,-3.696,4.273,-0.532,-0.882,-3.843,4.227,-8.354,0
1.898,-0.297,-0.825,-3.695,1.087,-3.695,4.266,-0.651,-0.891,-3.856,4.217,-8.36,0
1.908,-0.295,-0.829,-3.693,1.085,-3.693,4.274,-0.71,-0.885,-3.834,4.23,-8.357,0
1.903,-0.307,-0.825,-3.7,1.082,-3.7,4.255,-0.743,-0.891,-3.843,4.216,-8.359,0
1.896,-0.305,-0.825,-3.699,1.093,-3.699,4.26,-0.788,-0.891,-3.835,4.215,-8.349,0
1.897,-0.297,-0.827,-3.7,1.094,-3.7,4.253,-0.774,-0.881,-3.848,4.205,-8.349,0
1.894,-0.296,-0.817,-3.699,1.091,-3.699,4.264,-0.866,-0.882,-3.845,4.203,-8.352,0
1.897,-0.314,-0.822,-3.706,1.093,-3.706,4.257,-0.889,-0.885,-3.844,4.209,-8.352,0
1.901,-0.308,-0.831,-3.701,1.088,-3.701,4.261,-0.833,-0.883,-3.848,4.208,-8.34,0
1.903,-0.301,-0.835,-3.707,1.092,-3.707,4.257,-0.801,-0.887,-3.849,4.204,-8.347,0
1.902,-0.304,-0.835,-3.71,1.087,-3.71,4.27,-0.73,-0.882,-3.841,4.203,-8.339,0
1.901,-0.296,-0.844,-3.697,1.091,-3.697,4.27,-0.715,-0.886,-3.85,4.202,-8.336,0
1.895,-0.299,-0.849,-3.693,1.083,-3.693,4.279,-0.724,-0.881,-3.84,4.209,-8.342,0
1.9,-0.294,-0.841,-3.641,1.086,-3.641,4.281,-0.764,-0.878,-3.848,4.217,-8.339,0
1.9,-0.292,-0.847,-3.694,1.094,-3.694,4.285,-0.811,-0.876,-3.845,4.217,-8.341,0
1.899,-0.29,-0.85,-3.694,1.088,-3.694,4.282,-0.778,-0.882,-3.852,4.212,-8.33,
1.9,-0.291,-0.848,-3.685,1.088,-3.685,4.268,-0.815,-0.885,-3.834,4.217,-8.344,0
1.892,-0.289,-0.845,-3.694,1.073,-3.694,4.276,-0.834,-0.886,-3.836,4.218,-8.349,0
1.898,-0.285,-0.847,-3.694,1.088,-3.694,4.275,-0.856,-0.886,-3.847,4.213,-8.355,0
1.899,-0.287,-0.843,-3.691,1.081,-3.691,4.269,-0.897,-0.878,-3.842,4.215,-8.349,0
1.902,-0.293,-0.839,-3.692,1.081,-3.692,4.276,-0.84,-0.882,-3.834,4.22,-8.353,0
1.899,-0.291,-0.84,-3.698,1.083,-3.698,4.278,-0.833,-0.884,-3.84,4.227,-8.342,0
1.898,-0.292,-0.841,-3.689,1.082,-3.689,4.273,-0.741,-0.883,-3.833,4.221,-8.348,0
1.897,-0.284,-0.828,-3.697,1.09,-3.697,4.274,-0.661,-0.877,-3.841,4.219,-8.351,0
1.896,-0.287,-0.834,-3.69,1.086,-3.69,4.273,-0.64,-0.878,-3.834,4.228,-8.349,0
1.9,-0.301,-0.825,-3.695,1.079,-3.695,4.269,-0.595,-0.879,-3.828,4.214,-8.35,0
1.902,-0.296,-0.824,-3.692,1.09,-3.692,4.263,-0.625,-0.878,-3.837,4.219,-8.356,0
1.891,-0.303,-0.819,-3.708,1.089,-3.708,4.263,-0.744,-0.881,-3.837,4.222,-8.344,0
1.894,-0.302,-0.814,-3.705,1.09,-3.705,4.257,-0.747,-0.873,-3.837,4.205,-8.347,0
1.91,-0.307,-0.82,-3.705,1.089,-3.705,4.261,-0.842,-0.883,-3.841,4.209,-8.364,0
1.895,-0.304,-0.813,-3.709,1.088,-3.709,4.255,-0.813,-0.876,-3.832,4.199,-8.349,0
1.899,-0.302,-0.814,-3.683,1.088,-3.683,4.259,-0.866,-0.88,-3.838,4.204,-8.352,0
1.899,-0.301,-0.823,-3.704,1.093,-3.704,4.26,-0.839,-0.883,-3.847,4.21,-8.34,0
1.901,-0.3,-0.827,-3.707,1.098,-3.707,4.261,-0.82,-0.888,-3.832,4.211,-8.341,0
1.906,-0.294,-0.835,-3.708,1.091,-3.708,4.266,-0.862,-0.879,-3.829,4.204,-8.339,0
1.904,-0.303,-0.836,-3.704,1.088,-3.704,4.266,-0.852,-0.885,-3.831,4.207,-8.333,0
1.911,-0.303,-0.842,-3.699,1.09,-3.699,4.273,-0.791,-0.885,-3.832,4.203,-8.34,0
1.903,-0.289,-0.849,-3.692,1.091,-3.692,4.278,-0.769,-0.884,-3.843,4.2,-8.327,0
1.897,-0.29,-0.855,-3.699,1.081,-3.699,4.272,-0.764,-0.881,-3.839,4.214,-8.346,0
1.903,-0.29,-0.851,-3.687,1.083,-3.687,4.28,-0.8,-0.884,-3.837,4.223,-8.345,0
1.902,-0.288,-0.851,-3.688,1.081,-3.688,4.278,-0.828,-0.88,-3.835,4.219,-8.339,0
1.902,-0.298,-0.854,-3.699,1.082,-3.699,4.282,-0.896,-0.881,-3.846,4.222,-8.344,0
1.91,-0.291,-0.841,-3.686,1.084,-3.686,4.271,-0.9,-0.877,-3.842,4.218,-8.35,0
1.892,-0.291,-0.84,-3.699,1.076,-3.699,4.271,-0.935,-0.882,-3.84,4.22,-8.336,0
1.893,-0.288,-0.845,-3.693,1.094,-3.693,4.267,-0.885,-0.888,-3.846,4.226,-8.346,0
1.896,-0.295,-0.85,-3.692,1.079,-3.692,4.276,-0.835,-0.882,-3.844,4.221,-8.342,0
1.901,-0.295,-0.835,-3.688,1.08,-3.688,4.276,-0.769,-0.878,-3.85,4.218,-8.35,0
1.898,-0.293,-0.837,-3.693,1.084,-3.693,4.269,-0.718,-0.877,-3.836,4.226,-8.36,0
1.901,-0.295,-0.833,-3.692,1.088,-3.692,4.269,-0.663,-0.875,-3.85,4.222,-8.342,0
1.904,-0.3,-0.837,-3.693,1.079,-3.693,4.269,-0.631,-0.878,-3.845,4.224,-8.348,0
1.896,-0.295,-0.83,-3.7,1.087,-3.7,4.27,-0.636,-0.877,-3.85,4.227,-8.361,0
1.9,-0.306,-0.826,-3.691,1.084,-3.691,4.257,-0.773,-0.881,-3.841,4.213,-8.356,0
1.896,-0.297,-0.821,-3.696,1.096,-3.696,4.264,-0.816,-0.88,-3.855,4.204,-8.35,0
1.905,-0.307,-0.82,-3.701,1.089,-3.701,4.252,-0.811,-0.882,-3.835,4.206,-8.352,0
1.907,-0.306,-0.815,-3.702,1.088,-3.702,4.262,-0.84,-0.879,-3.855,4.202,-8.35,0
1.901,-0.312,-0.826,-3.698,1.085,-3.698,4.263,-0.832,-0.874,-3.84,4.211,-8.342,0
1.901,-0.313,-0.825,-3.698,1.094,-3.698,4.259,-0.755,-0.887,-3.836,4.208,-8.352,0
1.901,-0.311,-0.822,-3.696,1.087,-3.696,4.272,-0.782,-0.881,-3.837,4.2,-8.343,0
1.897,-0.309,-0.838,-3.694,1.089,-3.694,4.259,-0.771,-0.88,-3.844,4.205,-8.342,0
1.906,-0.312,-0.839,-3.704,1.089,-3.704,4.278,-0.719,-0.885,-3.849,4.196,-8.339,0
1.905,-0.306,-0.848,-3.687,1.085,-3.687,4.276,-0.746,-0.889,-3.847,4.205,-8.33,0
1.899,-0.305,-0.851,-3.702,1.081,-3.702,4.269,-0.771,-0.877,-3.847,4.214,-8.331,0
1.9,-0.31,-0.855,-3.696,1.084,-3.696,4.269,-0.808,-0.886,-3.844,4.221,-8.331,0
1.899,-0.298,-0.846,-3.699,1.092,-3.699,4.28,-0.823,-0.885,-3.84,4.216,-8.334,0
1.9,-0.305,-0.851,-3.692,1.077,-3.692,4.273,-0.833,-0.876,-3.835,4.21,-8.336,0
1.896,-0.295,-0.859,-3.693,1.082,-3.693,4.275,-0.881,-0.881,-3.856,4.222,-8.331,0
1.898,-0.309,-0.859,-3.688,1.075,-3.688,4.274,-0.824,-0.879,-3.833,4.213,-8.346,0
1.896,-0.305,-0.85,-3.699,1.078,-3.699,4.278,-0.808,-0.881,-3.855,4.222,-8.336,0
1.904,-0.307,-0.848,-3.688,1.083,-3.688,4.278,-0.772,-0.879,-3.837,4.214,-8.337,0
1.897,-0.297,-0.845,-3.694,1.082,-3.694,4.275,-0.756,-0.874,-3.836,4.217,-8.341,0
1.898,-0.295,-0.84,-3.691,1.082,-3.691,4.279,-0.751,-0.885,-3.833,4.216,-8.344,0
1.894,-0.308,-0.842,-3.693,1.092,-3.693,4.27,-0.705,-0.887,-3.855,4.209,-8.337,0
1.905,-0.307,-0.847,-3.69,1.077,-3.69,4.274,-0.7,-0.882,-3.854,4.216,-8.348,0
1.906,-0.313,-0.834,-3.7,1.083,-3.7,4.274,-0.691,-0.878,-3.844,4.221,-8.345,0
1.9,-0.312,-0.831,-3.699,1.081,-3.699,4.267,-0.712,-0.877,-3.852,4.205,-8.355,0
1.903,-0.309,-0.829,-3.702,1.084,-3.702,4.268,-0.683,-0.883,-3.857,4.215,-8.323,0
1.906,-0.313,-0.827,-3.705,1.083,-3.705,4.264,-0.686,-0.881,-3.851,4.212,-8.348,0
1.913,-0.311,-0.817,-3.708,1.079,-3.708,4.263,-0.667,-0.888,-3.84,4.205,-8.334,0
1.902,-0.318,-0.826,-3.709,1.089,-3.709,4.257,-0.7,-0.881,-3.856,4.207,-8.335,0
1.906,-0.303,-0.818,-3.705,1.095,-3.705,4.26,-0.797,-0.875,-3.844,4.209,-8.346,0
1.899,-0.311,-0.83,-3.704,1.09,-3.704,4.265,-0.755,-0.881,-3.853,4.204,-8.33,0
1.904,-0.309,-0.836,-3.705,1.078,-3.705,4.272,-0.688,-0.877,-3.842,4.201,-8.328,0
1.907,-0.315,-0.852,-3.726,1.088,-3.726,4.271,-0.696,-0.88,-3.851,4.197,-8.325,0
1.903,-0.316,-0.846,-3.755,1.08,-3.755,4.278,-0.652,-0.88,-3.829,4.209,-8.335,0
1.909,-0.314,-0.849,-3.683,1.086,-3.683,4.279,-0.596,-0.885,-3.85,4.213,-8.327,0
1.902,-0.309,-0.846,-3.697,1.087,-3.697,4.275,-0.701,-0.886,-3.853,4.208,-8.34,0
1.903,-0.31,-0.852,-3.691,1.083,-3.691,4.289,-0.675,-0.884,-3.838,4.206,-8.333,0
1.898,-0.303,-0.851,-3.69,1.075,-3.69,4.276,-0.801,-0.886,-3.84,4.209,-8.337,0
1.907,-0.304,-0.85,-3.687,1.078,-3.687,4.276,-0.863,-0.884,-3.837,4.211,-8.333,0
1.899,-0.302,-0.846,-3.687,1.077,-3.687,4.271,-0.843,-0.885,-3.842,4.207,-8.337,0
1.897,-0.296,-0.854,-3.699,1.079,-3.699,4.285,-0.864,-0.885,-3.831,4.207,-8.335,0
1.9,-0.299,-0.857,-3.692,1.076,-3.692,4.282,-0.758,-0.884,-3.843,4.205,-8.338,0
1.898,-0.315,-0.849,-3.696,1.082,-3.696,4.28,-0.798,-0.875,-3.844,4.2,-8.339,0
1.896,-0.313,-0.85,-3.691,1.077,-3.691,4.281,-0.774,-0.878,-3.846,4.204,-8.332,0
1.898,-0.313,-0.843,-3.697,1.077,-3.697,4.277,-0.717,-0.884,-3.841,4.198,-8.338,3
1.902,-0.314,-0.842,-3.693,1.079,-3.693,4.271,-0.707,-0.874,-3.84,4.205,-8.344,3
1.9,-0.32,-0.846,-3.696,1.072,-3.696,4.273,-0.753,-0.878,-3.847,4.207,-8.332,3
1.904,-0.326,-0.844,-3.691,1.082,-3.691,4.28,-0.734,-0.881,-3.836,4.208,-8.314,3
1.9,-0.317,-0.853,-3.695,1.081,-3.695,4.278,-0.74,-0.876,-3.86,4.207,-8.339,3
1.907,-0.319,-0.848,-3.703,1.075,-3.703,4.272,-0.932,-0.881,-3.83,4.207,-8.343,3
1.897,-0.314,-0.834,-3.703,1.079,-3.703,4.267,-0.937,-0.888,-3.854,4.21,-8.348,3
1.898,-0.32,-0.845,-3.701,1.084,-3.701,4.266,-0.841,-0.878,-3.849,4.204,-8.334,3
1.904,-0.32,-0.842,-3.7,1.086,-3.7,4.269,-0.82,-0.883,-3.85,4.202,-8.326,3
1.903,-0.314,-0.841,-3.704,1.074,-3.704,4.263,-0.819,-0.883,-3.843,4.193,-8.341,3
1.9,-0.326,-0.845,-3.698,1.077,-3.698,4.276,-0.911,-0.88,-3.851,4.185,-8.326,3
1.913,-0.317,-0.849,-3.699,1.082,-3.699,4.278,-0.796,-0.883,-3.845,4.2,-8.331,3
1.904,-0.305,-0.851,-3.695,1.077,-3.695,4.276,-0.868,-0.881,-3.853,4.198,-8.334,3
1.899,-0.303,-0.852,-3.69,1.083,-3.69,4.282,-0.753,-0.88,-3.836,4.199,-8.331,3
1.895,-0.314,-0.855,-3.7,1.076,-3.7,4.281,-0.901,-0.884,-3.832,4.196,-8.341,3
1.9,-0.303,-0.857,-3.7,1.08,-3.7,4.287,-0.834,-0.879,-3.846,4.203,-8.335,3
1.895,-0.309,-0.861,-3.71,1.075,-3.71,4.277,-0.774,-0.88,-3.835,4.206,-8.329,3
1.899,-0.307,-0.855,-3.708,1.073,-3.708,4.28,-0.812,-0.874,-3.852,4.209,-8.332,3
1.898,-0.306,-0.851,-3.717,1.081,-3.717,4.277,-0.919,-0.882,-3.833,4.212,-8.337,3
1.901,-0.315,-0.851,-3.715,1.077,-3.715,4.28,-0.929,-0.887,-3.843,4.199,-8.326,2.8
1.905,-0.296,-0.859,-3.709,1.08,-3.709,4.282,-0.873,-0.884,-3.843,4.203,-8.339,2.4
1.897,-0.307,-0.852,-3.717,1.072,-3.717,4.27,-0.89,-0.888,-3.845,4.2,-8.336,1
1.907,-0.307,-0.852,-3.713,1.07,-3.713,4.277,-0.916,-0.886,-3.839,4.201,-8.339,0.8
1.9,-0.306,-0.859,-3.716,1.074,-3.716,4.277,-0.931,-0.888,-3.84,4.208,-8.344,0.2
1.904,-0.296,-0.854,-3.717,1.082,-3.717,4.285,-0.843,-0.871,-3.832,4.21,-8.34,0.2
1.894,-0.306,-0.854,-3.709,1.076,-3.709,4.282,-0.797,-0.872,-3.835,4.214,-8.333,12
1.893,-0.299,-0.855,-3.721,1.079,-3.721,4.279,-0.782,-0.877,-3.834,4.216,-8.318,11.8
1.893,-0.302,-0.85,-3.722,1.077,-3.722,4.272,-0.721,-0.879,-3.848,4.211,-8.338,11.2
1.897,-0.302,-0.859,-3.721,1.075,-3.721,4.276,-0.78,-0.88,-3.855,4.217,-8.348,10.8
1.9,-0.303,-0.857,-3.715,1.081,-3.715,4.28,-0.768,-0.882,-3.85,4.208,-8.33,10.4
1.903,-0.311,-0.851,-3.709,1.079,-3.709,4.269,-0.901,-0.875,-3.852,4.208,-8.334,9.6
1.898,-0.308,-0.846,-3.694,1.081,-3.694,4.277,-0.913,-0.875,-3.86,4.219,-8.337,9
1.898,-0.301,-0.85,-3.701,1.084,-3.701,4.271,-0.874,-0.88,-3.842,4.206,-8.337,6.8
1.907,-0.305,-0.851,-3.711,1.07,-3.711,4.274,-0.947,-0.888,-3.852,4.203,-8.34,5.8
1.908,-0.295,-0.857,-3.708,1.079,-3.708,4.268,-0.796,-0.884,-3.843,4.209,-8.337,5.2
1.903,-0.29,-0.846,-3.716,1.082,-3.716,4.268,-0.923,-0.882,-3.84,4.211,-8.336,5.2
1.901,-0.281,-0.847,-3.705,1.081,-3.705,4.266,-0.891,-0.883,-3.86,4.205,-8.336,5
1.907,-0.28,-0.852,-3.711,1.075,-3.711,4.271,-0.88,-0.881,-3.851,4.211,-8.328,5
1.898,-0.296,-0.854,-3.713,1.074,-3.713,4.273,-0.92,-0.885,-3.863,4.211,-8.342,5
1.906,-0.299,-0.851,-3.721,1.078,-3.721,4.277,-0.738,-0.884,-3.846,4.203,-8.337,5
1.903,-0.297,-0.853,-3.716,1.068,-3.716,4.28,-0.74,-0.869,-3.848,4.208,-8.33,5
1.893,-0.294,-0.859,-3.72,1.08,-3.72,4.272,-0.828,-0.876,-3.853,4.201,-8.319,5
1.904,-0.283,-0.852,-3.71,1.089,-3.71,4.277,-0.771,-0.877,-3.858,4.207,-8.343,4
1.909,-0.28,-0.848,-3.703,1.075,-3.703,4.262,-0.98,-0.879,-3.842,4.212,-8.333,1.8
1.909,-0.264,-0.851,-3.708,1.081,-3.708,4.269,-0.937,-0.872,-3.855,4.207,-8.333,1.2
1.905,-0.259,-0.847,-3.706,1.082,-3.706,4.264,-0.915,-0.878,-3.855,4.203,-8.339,0.4
1.914,-0.264,-0.854,-3.713,1.079,-3.713,4.273,-0.947,-0.874,-3.863,4.194,-8.338,0.2
1.908,-0.255,-0.857,-3.717,1.08,-3.717,4.263,-0.813,-0.877,-3.855,4.204,-8.333,0
1.906,-0.258,-0.851,-3.719,1.083,-3.719,4.267,-0.667,-0.875,-3.841,4.208,-8.334,31.4
1.921,-0.252,-0.85,-3.736,1.089,-3.736,4.277,-0.581,-0.872,-3.852,4.211,-8.336,31.4
1.911,-0.268,-0.841,-3.725,1.083,-3.725,4.267,-0.788,-0.876,-3.844,4.205,-8.337,30.8
1.92,-0.268,-0.844,-3.73,1.074,-3.73,4.275,-0.628,-0.875,-3.864,4.197,-8.334,30
1.918,-0.278,-0.847,-3.73,1.079,-3.73,4.276,-0.667,-0.877,-3.847,4.204,-8.34,29.2
1.909,-0.299,-0.847,-3.734,1.084,-3.734,4.263,-1.016,-0.882,-3.86,4.21,-8.334,27.6
1.914,-0.31,-0.848,-3.709,1.082,-3.709,4.258,-0.885,-0.875,-3.863,4.213,-8.332,23.2
1.908,-0.31,-0.851,-3.709,1.088,-3.709,4.256,-0.871,-0.867,-3.866,4.206,-8.332,17.2
1.914,-0.32,-0.847,-3.74,1.086,-3.74,4.264,-0.935,-0.877,-3.844,4.2,-8.338,13.8
1.905,-0.313,-0.847,-3.706,1.084,-3.706,4.269,-0.923,-0.88,-3.865,4.215,-8.336,6
1.91,-0.321,-0.845,-3.702,1.087,-3.702,4.257,-0.903,-0.878,-3.856,4.196,-8.336,0
1.914,-0.314,-0.844,-3.733,1.088,-3.733,4.273,-0.621,-0.875,-3.857,4.199,-8.337,0
1.913,-0.313,-0.849,-3.712,1.09,-3.712,4.26,-0.744,-0.878,-3.854,4.196,-8.339,0
1.904,-0.309,-0.841,-3.704,1.085,-3.704,4.272,-0.861,-0.878,-3.863,4.196,-8.335,0
1.907,-0.308,-0.846,-3.703,1.088,-3.703,4.271,-0.603,-0.875,-3.846,4.206,-8.332,0
1.909,-0.309,-0.844,-3.705,1.086,-3.705,4.26,-0.919,-0.874,-3.868,4.209,-8.347,0
1.909,-0.305,-0.846,-3.706,1.085,-3.706,4.28,-0.82,-0.875,-3.854,4.207,-8.336,0
1.897,-0.303,-0.847,-3.7,1.09,-3.7,4.268,-0.778,-0.878,-3.87,4.205,-8.333,0
1.908,-0.308,-0.845,-3.704,1.08,-3.704,4.265,-1.021,-0.875,-3.853,4.215,-8.331,0
1.911,-0.312,-0.854,-3.701,1.086,-3.701,4.267,-0.994,-0.875,-3.859,4.201,-8.34,0
1.914,-0.312,-0.844,-3.714,1.083,-3.714,4.263,-0.81,-0.871,-3.853,4.2,-8.341,0
1.904,-0.308,-0.851,-3.705,1.092,-3.705,4.256,-1.118,-0.876,-3.862,4.21,-8.337,0
1.902,-0.311,-0.843,-3.703,1.085,-3.703,4.263,-0.975,-0.872,-3.861,4.207,-8.34,0
1.904,-0.306,-0.838,-3.706,1.088,-3.706,4.26,-0.704,-0.865,-3.87,4.214,-8.34,0
1.908,-0.309,-0.834,-3.709,1.082,-3.709,4.258,-0.976,-0.873,-3.857,4.213,-8.333,0
1.91,-0.309,-0.831,-3.701,1.082,-3.701,4.277,-0.561,-0.879,-3.86,4.212,-8.347,0
1.918,-0.308,-0.842,-3.707,1.078,-3.707,4.267,-0.733,-0.879,-3.864,4.215,-8.337,0
1.917,-0.318,-0.831,-3.71,1.086,-3.71,4.266,-0.522,-0.878,-3.857,4.209,-8.334,0
1.915,-0.322,-0.831,-3.715,1.087,-3.715,4.261,-0.583,-0.873,-3.859,4.206,-8.349,0
1.917,-0.314,-0.818,-3.712,1.088,-3.712,4.258,-0.669,-0.874,-3.865,4.204,-8.345,0
1.909,-0.319,-0.816,-3.711,1.087,-3.711,4.269,-0.823,-0.877,-3.874,4.199,-8.347,0
1.916,-0.315,-0.821,-3.71,1.088,-3.71,4.26,-0.703,-0.876,-3.865,4.207,-8.336,0
1.918,-0.319,-0.825,-3.705,1.094,-3.705,4.259,-0.805,-0.878,-3.86,4.192,-8.334,0
1.902,-0.317,-0.816,-3.708,1.091,-3.708,4.257,-1.026,-0.871,-3.861,4.202,-8.334,0
1.911,-0.317,-0.831,-3.711,1.091,-3.711,4.257,-0.995,-0.878,-3.854,4.189,-8.337,0
1.914,-0.317,-0.835,-3.711,1.089,-3.711,4.263,-0.838,-0.868,-3.863,4.191,-8.33,0
1.908,-0.318,-0.832,-3.708,1.093,-3.708,4.269,-0.671,-0.879,-3.853,4.19,-8.327,0
1.916,-0.324,-0.844,-3.709,1.093,-3.709,4.265,-0.613,-0.876,-3.865,4.198,-8.326,0
1.904,-0.302,-0.845,-3.699,1.088,-3.699,4.27,-0.656,-0.873,-3.852,4.189,-8.326,0
1.909,-0.305,-0.852,-3.707,1.096,-3.707,4.274,-0.731,-0.879,-3.854,4.203,-8.333,0
1.906,-0.296,-0.849,-3.7,1.094,-3.7,4.273,-0.732,-0.873,-3.859,4.208,-8.34,0
1.915,-0.313,-0.842,-3.698,1.08,-3.698,4.272,-0.815,-0.872,-3.868,4.204,-8.318,0
1.911,-0.305,-0.849,-3.708,1.082,-3.708,4.27,-0.806,-0.885,-3.865,4.201,-8.32,0
1.914,-0.313,-0.845,-3.71,1.083,-3.71,4.27,-0.945,-0.88,-3.851,4.201,-8.339,0
1.903,-0.303,-0.853,-3.711,1.085,-3.711,4.271,-0.724,-0.876,-3.858,4.209,-8.335,0
1.908,-0.316,-0.845,-3.705,1.082,-3.705,4.264,-0.954,-0.876,-3.861,4.191,-8.346,0
1.916,-0.312,-0.843,-3.695,1.088,-3.695,4.276,-0.725,-0.881,-3.864,4.195,-8.341,0
1.907,-0.316,-0.838,-3.707,1.089,-3.707,4.264,-0.653,-0.869,-3.869,4.202,-8.331,0
1.91,-0.311,-0.838,-3.704,1.086,-3.704,4.266,-0.92,-0.87,-3.864,4.198,-8.335,0
1.911,-0.314,-0.84,-3.714,1.083,-3.714,4.269,-0.709,-0.87,-3.873,4.209,-8.335,0
1.915,-0.311,-0.834,-3.702,1.077,-3.702,4.284,-0.634,-0.875,-3.859,4.205,-8.337,0
1.92,-0.309,-0.833,-3.709,1.09,-3.709,4.261,-0.726,-0.874,-3.864,4.197,-8.332,0
1.912,-0.313,-0.831,-3.711,1.088,-3.711,4.272,-0.617,-0.876,-3.866,4.2,-8.331,0
1.917,-0.302,-0.827,-3.71,1.092,-3.71,4.265,-0.705,-0.877,-3.863,4.191,-8.328,0
1.913,-0.318,-0.824,-3.715,1.087,-3.715,4.256,-0.823,-0.88,-3.859,4.19,-8.332,0
1.913,-0.327,-0.826,-3.709,1.093,-3.709,4.262,-0.822,-0.873,-3.873,4.193,-8.326,0
1.915,-0.317,-0.827,-3.709,1.091,-3.709,4.264,-0.733,-0.875,-3.869,4.182,-8.333,0
1.915,-0.315,-0.824,-3.713,1.095,-3.713,4.268,-0.786,-0.874,-3.873,4.191,-8.333,0
1.922,-0.322,-0.831,-3.717,1.09,-3.717,4.27,-0.694,-0.872,-3.858,4.189,-8.331,
1.917,-0.314,-0.832,-3.722,1.091,-3.722,4.268,-0.742,-0.883,-3.86,4.192,-8.321,0
1.915,-0.316,-0.841,-3.722,1.089,-3.722,4.276,-0.593,-0.868,-3.855,4.19,-8.323,0
1.915,-0.321,-0.848,-3.714,1.085,-3.714,4.27,-0.603,-0.871,-3.863,4.182,-8.323,0
1.912,-0.319,-0.846,-3.712,1.09,-3.712,4.275,-0.76,-0.872,-3.861,4.183,-8.318,0
1.916,-0.312,-0.85,-3.711,1.089,-3.711,4.273,-0.914,-0.873,-3.849,4.191,-8.309,0
1.913,-0.308,-0.857,-3.717,1.09,-3.717,4.275,-0.877,-0.874,-3.852,4.197,-8.324,0
1.913,-0.303,-0.845,-3.711,1.081,-3.711,4.268,-0.928,-0.871,-3.855,4.194,-8.328,0
1.914,-0.309,-0.847,-3.717,1.081,-3.717,4.274,-0.841,-0.878,-3.854,4.193,-8.336,0
1.913,-0.313,-0.846,-3.712,1.086,-3.712,4.273,-0.921,-0.873,-3.862,4.202,-8.329,0
1.913,-0.317,-0.837,-3.714,1.082,-3.714,4.272,-0.928,-0.875,-3.863,4.199,-8.324,0
1.908,-0.31,-0.845,-3.718,1.086,-3.718,4.276,-0.871,-0.881,-3.86,4.202,-8.324,0
1.916,-0.314,-0.842,-3.713,1.082,-3.713,4.277,-0.7,-0.879,-3.874,4.198,-8.337,0
1.915,-0.32,-0.844,-3.713,1.084,-3.713,4.279,-0.714,-0.878,-3.868,4.194,-8.33,0
1.913,-0.316,-0.843,-3.717,1.085,-3.717,4.275,-0.821,-0.871,-3.859,4.195,-8.335,2
1.915,-0.319,-0.847,-3.722,1.075,-3.722,4.283,-0.663,-0.882,-3.854,4.187,-8.324,2
1.922,-0.311,-0.838,-3.71,1.083,-3.71,4.272,-0.769,-0.873,-3.86,4.198,-8.325,1.8
